rest_name,sqrt_fcnt1,sqrt_rcnt1,tdidf1,sqrt_fcnt2,sqrt_rcnt2,tdidf2,sqrt_fcnt3,sqrt_rcnt3,tdidf3,sqrt_fcnt4,sqrt_rcnt4,tdidf4,sqrt_fcnt5,sqrt_rcnt5,tdidf5,sqrt_fcnt6,sqrt_rcnt6,tdidf6
new-india-chaat-cafe-san-jose-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pizza-pub-sunnyvale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
india-chaat-cuisine-sunnyvale,11.575836902790225,10.488088481701515,0.8,1.4142135623730951,9.9498743710662,0.0,1.4142135623730951,4.377802118633468,1.4142135623730951,8.306623862918075,5.385164807134504,0.8,5.196152422706632,3.7416573867739413,0.0,26.04278699176362,26.89531016698126,3.4000000000000004
chaat-bhavan-sunnyvale-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.23606797749979,5.744562646538029,0.8
bombay-to-goa-sunnyvale,16.92838827718412,50.74564202334408,2.6,0.0,4.123105625617661,0.0,2.0,9.874007874011811,1.0,4.0,19.026297590440446,0.6,1.0,3.4641016151377544,0.0,0.0,0.0,0.0
bikaner-sweets-chaat-cafe-sunnyvale-2,0.0,0.0,0.0,12.767145334803704,10.954451150103322,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4142135623730951,6.782329983125268,0.848528137423857
bhavikas-indian-vegetarian-food-sunnyvale-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.767145334803704,10.954451150103322,1.1313708498984762,0.0,0.0,0.0,0.0,0.0,0.0
bangalore-cafe-santa-clara,12.767145334803704,10.954451150103322,0.848528137423857,0.0,2.8284271247461903,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chaat-house-sunnyvale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.767145334803704,10.954451150103322,0.8,0.0,0.0,0.0,0.0,0.0,0.0
turmeric-restaurant-sunnyvale,0.0,0.0,0.0,0.0,0.0,0.0,2.6457513110645907,11.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
new-india-chaat-cafe-san-jose-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pizza-pub-sunnyvale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
india-chaat-cuisine-sunnyvale,4.123105625617661,4.47213595499958,1.1313708498984762,0.0,7.681145747868608,0.0,27.223977629604665,14.100715520045295,2.0,11.575836902790225,10.488088481701515,0.8,1.4142135623730951,9.9498743710662,0.0,1.4142135623730951,4.377802118633468,1.4142135623730951
bombay-to-goa-sunnyvale,0.0,2.0,1.8,7.0,6.313193047939451,2.0,4.414213562373095,17.34148321390831,2.7856406460551018,16.92838827718412,50.74564202334408,2.6,0.0,4.123105625617661,0.0,2.0,9.874007874011811,1.0
bangalore-cafe-santa-clara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.767145334803704,10.954451150103322,0.848528137423857,0.0,2.8284271247461903,0.8,0.0,0.0,0.0
bikaner-sweets-chaat-cafe-sunnyvale-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.767145334803704,10.954451150103322,1.0,0.0,0.0,0.0
turmeric-restaurant-sunnyvale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6457513110645907,11.0,0.6
chaat-bhavan-sunnyvale-2,4.123105625617661,14.730919862656235,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bhavikas-indian-vegetarian-food-sunnyvale-2,3.0,13.856406460551018,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
new-india-chaat-cafe-san-jose-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pizza-pub-sunnyvale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bombay-to-goa-sunnyvale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.8,7.0,6.313193047939451,2.0,4.414213562373095,17.34148321390831,2.7856406460551018
india-chaat-cuisine-sunnyvale,10.662217750676149,14.518405050142242,0.8,12.767145334803704,4.0,0.0,0.0,0.0,0.0,4.123105625617661,4.47213595499958,1.1313708498984762,0.0,7.681145747868608,0.0,27.223977629604665,14.100715520045295,2.0
chaat-bhavan-sunnyvale-2,8.06225774829855,23.895606290697042,0.6,0.0,0.0,0.0,0.0,0.0,0.0,4.123105625617661,14.730919862656235,0.8,0.0,0.0,0.0,0.0,0.0,0.0
bhavikas-indian-vegetarian-food-sunnyvale-2,2.449489742783178,7.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,3.0,13.856406460551018,1.0,0.0,0.0,0.0,0.0,0.0,0.0
bikaner-sweets-chaat-cafe-sunnyvale-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
new-india-chaat-cafe-san-jose-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bangalore-cafe-santa-clara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pizza-pub-sunnyvale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
india-chaat-cuisine-sunnyvale,12.84787425211054,17.15806525177268,2.0,2.8284271247461903,4.58257569495584,1.0,0.0,0.0,0.0,10.662217750676149,14.518405050142242,0.8,12.767145334803704,4.0,0.0,0.0,0.0,0.0
chaat-bhavan-sunnyvale-2,0.0,0.0,0.0,0.0,0.0,0.0,16.06237840420901,13.19090595827292,0.8,8.06225774829855,23.895606290697042,0.6,0.0,0.0,0.0,0.0,0.0,0.0
bhavikas-indian-vegetarian-food-sunnyvale-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.449489742783178,7.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0
bikaner-sweets-chaat-cafe-sunnyvale-2,0.0,2.0,1.7320508075688772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
new-india-chaat-cafe-san-jose-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bangalore-cafe-santa-clara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pizza-pub-sunnyvale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
india-chaat-cuisine-sunnyvale,0.0,0.0,0.0,0.0,0.0,0.0,30.334595705065322,42.07016029671844,3.2392304845413262,12.84787425211054,17.15806525177268,2.0,2.8284271247461903,4.58257569495584,1.0,0.0,0.0,0.0
chaat-bhavan-sunnyvale-2,0.0,0.0,0.0,0.0,0.0,0.0,3.605551275463989,7.3484692283495345,0.6,0.0,0.0,0.0,0.0,0.0,0.0,16.06237840420901,13.19090595827292,0.8
bikaner-sweets-chaat-cafe-sunnyvale-2,0.0,0.0,0.0,0.0,2.8284271247461903,0.0,0.0,0.0,0.0,0.0,2.0,1.7320508075688772,0.0,0.0,0.0,0.0,0.0,0.0
bhavikas-indian-vegetarian-food-sunnyvale-2,0.0,0.0,0.0,0.0,0.0,0.0,25.865034312755125,49.26459174701441,1.1313708498984762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
new-india-chaat-cafe-san-jose-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bangalore-cafe-santa-clara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pizza-pub-sunnyvale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
india-chaat-cuisine-sunnyvale,4.0,6.0,0.8,12.068675115383282,23.83537542100641,2.2,0.0,5.048675597924277,0.8,0.0,0.0,0.0,0.0,0.0,0.0,30.334595705065322,42.07016029671844,3.2392304845413262
bhavikas-indian-vegetarian-food-sunnyvale-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.865034312755125,49.26459174701441,1.1313708498984762
chaat-bhavan-sunnyvale-2,3.3166247903554,2.23606797749979,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.605551275463989,7.3484692283495345,0.6
new-india-chaat-cafe-san-jose-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bangalore-cafe-santa-clara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pizza-pub-sunnyvale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
india-chaat-cuisine-sunnyvale,0.0,1.7320508075688772,0.0,0.0,0.0,0.0,18.466185312619388,4.69041575982343,0.8,4.0,6.0,0.8,12.068675115383282,23.83537542100641,2.2,0.0,5.048675597924277,0.8
chaat-bhavan-sunnyvale-2,0.0,0.0,0.0,0.0,0.0,0.0,1.4142135623730951,3.4641016151377544,1.0,3.3166247903554,2.23606797749979,1.0,0.0,0.0,0.0,0.0,0.0,0.0
bhavikas-indian-vegetarian-food-sunnyvale-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
new-india-chaat-cafe-san-jose-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bangalore-cafe-santa-clara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pizza-pub-sunnyvale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
india-chaat-cuisine-sunnyvale,10.344080432788601,17.2429976702658,1.6,39.55164666251788,18.083045973594572,2.039230484541326,9.20318983536659,10.532252273081397,1.8,0.0,1.7320508075688772,0.0,0.0,0.0,0.0,18.466185312619388,4.69041575982343,0.8
chaat-bhavan-sunnyvale-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4142135623730951,3.4641016151377544,1.0
bhavikas-indian-vegetarian-food-sunnyvale-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
new-india-chaat-cafe-san-jose-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bangalore-cafe-santa-clara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pizza-pub-sunnyvale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
india-chaat-cuisine-sunnyvale,0.0,0.0,0.0,11.61895003862225,5.741657386773941,1.6,0.0,0.0,0.0,10.344080432788601,17.2429976702658,1.6,39.55164666251788,18.083045973594572,2.039230484541326,9.20318983536659,10.532252273081397,1.8
chaat-bhavan-sunnyvale-2,21.307275752662516,12.083045973594572,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bhavikas-indian-vegetarian-food-sunnyvale-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
new-india-chaat-cafe-san-jose-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bangalore-cafe-santa-clara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pizza-pub-sunnyvale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
india-chaat-cuisine-sunnyvale,19.29054057413358,14.985699932388687,1.8,19.08800749063506,48.37600145666094,1.6,11.045361017187261,9.668288377706212,0.6,0.0,0.0,0.0,11.61895003862225,5.741657386773941,1.6,0.0,0.0,0.0
chaat-bhavan-sunnyvale-2,0.0,0.0,0.0,0.0,0.0,0.0,1.4142135623730951,2.23606797749979,1.0,21.307275752662516,12.083045973594572,0.6,0.0,0.0,0.0,0.0,0.0,0.0
bhavikas-indian-vegetarian-food-sunnyvale-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
new-india-chaat-cafe-san-jose-2,0.0,0.0,0.0,25.865034312755125,49.26459174701441,1.1313708498984762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bangalore-cafe-santa-clara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pizza-pub-sunnyvale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
india-chaat-cuisine-sunnyvale,2.0,5.656854249492381,0.8,0.0,5.0990195135927845,0.0,5.744562646538029,7.0,0.8,19.29054057413358,14.985699932388687,1.8,19.08800749063506,48.37600145666094,1.6,11.045361017187261,9.668288377706212,0.6
chaat-bhavan-sunnyvale-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4142135623730951,2.23606797749979,1.0
new-india-chaat-cafe-san-jose-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.865034312755125,49.26459174701441,1.1313708498984762,0.0,0.0,0.0
bhavikas-indian-vegetarian-food-sunnyvale-2,0.0,0.0,0.0,3.4641016151377544,4.47213595499958,0.848528137423857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bangalore-cafe-santa-clara,0.0,1.7320508075688772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pizza-pub-sunnyvale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
india-chaat-cuisine-sunnyvale,7.810249675906654,11.045361017187261,0.0,0.0,0.0,0.0,7.0,11.74734012447073,1.3856406460551018,2.0,5.656854249492381,0.8,0.0,5.0990195135927845,0.0,5.744562646538029,7.0,0.8
bhavikas-indian-vegetarian-food-sunnyvale-2,0.0,0.0,0.0,0.0,0.0,0.0,21.307275752662516,12.083045973594572,1.1313708498984762,0.0,0.0,0.0,3.4641016151377544,4.47213595499958,0.848528137423857,0.0,0.0,0.0
bangalore-cafe-santa-clara,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.8,0.0,1.7320508075688772,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pizza-pub-sunnyvale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
india-chaat-cuisine-sunnyvale,0.0,0.0,0.0,3.0,7.0,1.1313708498984762,0.0,0.0,0.0,7.810249675906654,11.045361017187261,0.0,0.0,0.0,0.0,7.0,11.74734012447073,1.3856406460551018
bhavikas-indian-vegetarian-food-sunnyvale-2,0.0,3.605551275463989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.307275752662516,12.083045973594572,1.1313708498984762
bangalore-cafe-santa-clara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.8
pizza-pub-sunnyvale,0.0,0.0,0.0,30.83828789021855,39.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
india-chaat-cuisine-sunnyvale,0.0,4.58257569495584,0.0,0.0,3.605551275463989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,1.1313708498984762,0.0,0.0,0.0
pizza-pub-sunnyvale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.83828789021855,39.0,0.6,0.0,0.0,0.0
bhavikas-indian-vegetarian-food-sunnyvale-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.605551275463989,0.0,0.0,0.0,0.0,0.0,0.0,0.0
india-chaat-cuisine-sunnyvale,0.0,0.0,0.0,3.0,6.0,1.6,0.0,0.0,0.0,0.0,4.58257569495584,0.0,0.0,3.605551275463989,0.0,0.0,0.0,0.0
bhavikas-indian-vegetarian-food-sunnyvale-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
india-chaat-cuisine-sunnyvale,9.407275658566778,26.638838291461447,1.4,0.0,0.0,0.0,1.4142135623730951,2.23606797749979,0.8,0.0,0.0,0.0,3.0,6.0,1.6,0.0,0.0,0.0
bhavikas-indian-vegetarian-food-sunnyvale-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
india-chaat-cuisine-sunnyvale,0.0,0.0,0.0,1.0,5.385164807134504,0.8,6.164414002968976,2.8284271247461903,1.0,9.407275658566778,26.638838291461447,1.4,0.0,0.0,0.0,1.4142135623730951,2.23606797749979,0.8
bhavikas-indian-vegetarian-food-sunnyvale-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
india-chaat-cuisine-sunnyvale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.385164807134504,0.8,6.164414002968976,2.8284271247461903,1.0
bhavikas-indian-vegetarian-food-sunnyvale-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bhavikas-indian-vegetarian-food-sunnyvale-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bhavikas-indian-vegetarian-food-sunnyvale-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bhavikas-indian-vegetarian-food-sunnyvale-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bhavikas-indian-vegetarian-food-sunnyvale-2,0.0,0.0,0.0,0.0,0.0,0.0,3.3166247903554,7.681145747868608,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
madras-cafe-sunnyvale,79.16971579827461,72.36742049960891,9.725483399593905,66.04998830915422,75.93682345989956,11.37975319575053,89.01255686066924,89.74822799242222,11.793966758123627,22.84620997043627,37.32341925786802,5.214213562373095,75.13417581324232,81.49358380416601,16.638394799844438,27.19275847993015,37.45999963490172,9.276047051506412
ananda-bhavan-sunnyvale,31.48888988629972,28.33884814943474,5.401064695568383,21.400059625552284,13.899494936611665,2.731370849898476,0.0,4.123105625617661,0.0,5.744562646538029,12.196152422706632,0.0,9.403124237432849,20.57004448985425,1.8,5.974691494688162,15.84190373377122,8.46274169979695
ugadi-sunnyvale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.977213774777574,38.710090115928196,2.4485281374238568,28.344379157355885,55.66023704778058,4.332050807568877,26.626667254661548,32.61085268584244,7.367438827398266
ulavacharu-sunnyvale-2,0.0,1.0,1.0,38.142745379645106,29.063927976227724,7.1313708498984765,12.0,16.629829630282128,1.6,6.708203932499369,17.74542018160609,1.6,3.872983346207417,8.061257145734736,1.4,2.6457513110645907,9.426477716557745,3.0
amaravathi-indian-pure-vegetarian-restaurant-sunnyvale-2,4.358898943540674,11.916375287812984,1.1313708498984762,4.1815405503520555,22.399887229817484,3.4142135623730954,20.1104335791443,25.299963472286137,3.9798989873223336,10.770329614269007,17.681012317440388,2.8284271247461903,38.818772356396806,28.18054822596754,5.588708590428029,2.8284271247461903,1.0,0.8
amruta-vilas-sunnyvale,60.54072885049175,75.50671189447841,15.068485027458337,13.678976398608578,23.436517760293576,3.5999999999999996,36.02889576175967,46.846996297419956,4.779898987322333,44.30751853818687,45.108394985222255,8.384814896812898,11.190482107695537,11.578627565342071,3.6,0.0,0.0,0.0
madurai-modern-cafe-sunnyvale,13.53915582734467,8.23606797749979,3.0,13.122454516974482,18.144947764954754,2.6,32.77460178873381,10.520557554648654,4.0142135623730955,24.111490655642964,26.902870043636483,4.511580158474122,16.65756546255061,10.87859405361094,0.0,1.4142135623730951,11.762682790722629,4.146264369941973
arusuvai-santa-clara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.51077892523135,6.5677643628300215,1.8485281374238571,18.514184916959373,37.91953109633215,7.353759431123769
madurai-idli-kadai-sunnyvale,10.622877824048878,5.9681187850686666,0.6,0.0,1.4142135623730951,0.8,17.97220075561143,16.0312195418814,0.8,25.035237405389424,33.55952929391957,4.2,11.124262394815378,11.06449510224598,1.4,0.0,6.082762530298219,0.8
saravanaa-bhavan-sunnyvale-2,51.16355906071615,65.92776517258548,5.559797974644666,2.414213562373095,7.795831523312719,0.8,3.7416573867739413,21.15653909188071,3.2627416997969525,16.514892260807038,15.483314773547882,0.6,1.4142135623730951,10.487655044835813,0.0,0.0,2.0,0.8
sankranti-sunnyvale,0.0,0.0,0.0,8.91118965504441,6.60555127546399,2.0,16.543782854747462,12.244625611841853,6.06449510224598,0.0,12.74165738677394,4.414213562373095,30.675723300355934,9.537190448489348,2.8,1.7320508075688772,4.377802118633468,2.214213562373095
sangeetha-sunnyvale-2,0.0,3.1622776601683795,0.0,0.0,5.9623761014199905,2.848528137423857,0.0,0.0,0.0,15.132745950421556,14.19856319434857,1.8485281374238571,3.449489742783178,11.213515673894612,2.414213562373095,4.358898943540674,13.02065827854933,1.788854381999832
komala-vilas-sunnyvale,3.7416573867739413,6.3874086978385325,2.732050807568877,0.0,5.385164807134504,0.8,0.0,1.4142135623730951,0.8,0.0,0.0,0.0,8.602325267042627,9.65685424949238,2.8,3.8284271247461903,9.597284061428441,1.8
indian-street-cafe-sunnyvale,48.244991049312866,83.40968695147274,3.4485281374238568,3.872983346207417,20.398406899210652,1.6,0.0,1.4142135623730951,0.0,2.8284271247461903,12.96148139681572,0.8,13.433981132056603,15.64317569752535,1.8,0.0,4.69041575982343,0.0
himalayan-kitchen-mountain-view,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.385164807134504,10.52622986305051,2.414213562373095
ananda-bhavan-milpitas-milpitas,5.196152422706632,9.652266464595453,0.0,48.843060041239035,52.650253199022565,4.277635219840448,1.0,7.322473088990595,0.0,1.0,8.625316113301073,1.7320508075688772,9.38083151964686,4.3166247903554,2.385640646055102,0.0,13.379088160259652,0.0
india-chaat-cuisine-sunnyvale,0.0,0.0,0.0,16.941074346097416,6.4031242374328485,1.1313708498984762,0.0,0.0,0.0,0.0,0.0,0.0,14.422205101855956,13.0,1.1313708498984762,2.6457513110645907,4.69041575982343,1.3856406460551018
tirupathi-bhimas-milpitas,0.0,3.605551275463989,0.8,22.26042815451256,12.212791505976737,1.6,3.4641016151377544,3.1622776601683795,1.4142135623730951,3.3166247903554,5.23606797749979,2.414213562373095,18.78110404539663,9.104629322196525,1.4,7.615773105863909,2.23606797749979,0.0
aachi-aappakadai-sunnyvale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.48528137423857,5.196152422706632,1.0,14.96424004376894,13.934364628170776,2.414213562373095,6.855654600401044,2.449489742783178,0.8
chennai-grill-sunnyvale,0.0,3.4641016151377544,1.3856406460551018,0.0,0.0,0.0,3.6457513110645907,5.82842712474619,1.4142135623730951,27.745844582132403,11.187326068286865,5.214067770801292,4.358898943540674,2.0,1.0,0.0,0.0,0.0
saravana-bhavan-milpitas,4.123105625617661,24.71841418861655,1.9595917942265424,0.0,4.0,1.0,0.0,0.0,0.0,12.288205727444508,14.999849846051555,0.8,11.874342087037917,7.123105625617661,0.848528137423857,1.4142135623730951,1.7320508075688772,0.0
dosateria-cupertino,1.0,4.123105625617661,1.4142135623730951,0.0,3.3166247903554,1.0,0.0,0.0,0.0,1.7320508075688772,5.385164807134504,1.0392304845413263,0.0,0.0,0.0,1.4142135623730951,5.830951894845301,0.0
anjappar-chettinad-indian-restaurant-milpitas,17.60681686165901,11.357816691600547,0.6,6.0,16.830651191025574,1.0,11.281250609111027,6.922176065819389,1.0,16.763748168903824,8.261297173761164,1.6,0.0,1.7320508075688772,0.0,5.5677643628300215,8.97030663140135,0.0
bangalore-cafe-santa-clara,1.0,2.0,0.8,11.704699910719626,8.48528137423857,0.6,20.560586010144025,22.352180709416764,0.8,0.0,0.0,0.0,0.0,1.7320508075688772,0.8,0.0,0.0,0.0
abhiruchi-sunnyvale-2,3.1622776601683795,16.83058749682621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7320508075688772,1.0
chennai-kings-express-san-jose,2.0,2.8284271247461903,0.0,30.331501776206203,10.677078252031311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
swathi-tiffins-sunnyvale,5.291502622129181,9.38083151964686,0.0,16.393087090996726,7.527882330881596,0.6,0.0,0.0,0.0,0.0,2.23606797749979,0.0,0.0,1.4142135623730951,0.0,0.0,0.0,0.0
